label,text
ham,Öğrenci kulübü workshop etkinliği 12/15/2024 tarihinde B Blok gerçekleşecektir.
ham,"Değerli öğrencilerimiz, Çağış Kampüsü workshop ertelenmiştir."
ham,"Değerli öğrencilerimiz, Kongre Merkezi konferans ertelenmiştir."
ham,Öğrenci kulübü mezuniyet töreni etkinliği 9/21/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
ham,Mühendislik bölümü workshop tarihi 10/17/2024 olarak güncellenmiştir.
spam,Kırtasiye hizmetinde büyük indirim! Kaçırmayın!
spam,BAUN öğrencilerine özel %60 indirim fırsatı!
ham,9/21/2024 tarihli Final sınavı Merkez Kampüs yapılacaktır.
spam,Günde 4000 TL kazanç! Öğrenciler için part-time iş!
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
spam,ACIL! Öğrenci Belgesi için son 24 saat!
ham,Fen-Edebiyat Fakültesi 1/26/2024 tarihli ders programı güncellenmiştir.
ham,11/18/2024 tarihli Fakülte Kurulu toplantısı Merkez Kampüs yapılacaktır.
spam,DİKKAT! 8000 TL ödülünüzü almak için tıklayın!
ham,BAUN Elektrik-Elektronik semineri 3/22/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
ham,1/14/2024 tarihli Fakülte Kurulu toplantısı A Blok yapılacaktır.
ham,07/05/2024 tarihli Fakülte Kurulu toplantısı A Blok yapılacaktır.
ham,"Sayın Sevgili öğrenciler, 12/23/2024 tarihli workshop hakkında bilgilendirme."
ham,"Sayın Sayın öğrencilerimiz, 06/01/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,Öğrenci kulübü konferans etkinliği 12/20/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
spam,BAUN öğrencilerine özel %70 indirim fırsatı!
ham,Sanat Bursu bursu başvuruları 6/15/2024 tarihinde başlayacaktır.
spam,BAUN öğrencilerine özel %80 indirim fırsatı!
spam,DİKKAT! 9000 TL ödülünüzü almak için tıklayın!
ham,Tıp bölümü konferans tarihi 6/21/2024 olarak güncellenmiştir.
spam,"Tebrikler! Hediye Çeki kazandınız, hemen tıklayın!"
spam,BAUN öğrencilerine özel %90 indirim fırsatı!
spam,ACIL! Burs Belgesi için son 48 saat!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,DİKKAT! 8000 TL ödülünüzü almak için tıklayın!
ham,Eğitim bölümü oryantasyon tarihi 12/24/2024 olarak güncellenmiştir.
spam,Günde 1000 TL kazanç! Öğrenciler için part-time iş!
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
spam,"Tebrikler! Laptop kazandınız, hemen tıklayın!"
ham,İİBF bölümü workshop tarihi 11/19/2024 olarak güncellenmiştir.
spam,ÖNEMLİ: Kütüphane hesabınız yenileme gerekiyor!
ham,10/27/2024 tarihli Bütünleme sınavı C Blok yapılacaktır.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
ham,Öğrenci kulübü konferans etkinliği 7/28/2024 tarihinde Merkez Kampüs gerçekleşecektir.
ham,11/18/2024 tarihli Bölüm Kurulu toplantısı Çağış Kampüsü yapılacaktır.
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
spam,ÖNEMLİ: OBS hesabınız aktivasyon gerekiyor!
ham,"Sevgili öğrenciler, Algoritma dersi ödevini teslim aldım, teşekkürler."
ham,Sanat Bursu bursu başvuruları 2/25/2024 tarihinde başlayacaktır.
spam,Günde 2000 TL kazanç! Öğrenciler için part-time iş!
ham,"Değerli öğrencilerimiz, A Blok seminer ertelenmiştir."
spam,BAUN öğrencilerine özel %60 indirim fırsatı!
ham,09/03/2024 tarihli Fakülte Kurulu toplantısı A Blok yapılacaktır.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
spam,"Tebrikler! Burs kazandınız, hemen tıklayın!"
spam,BAUN öğrencilerine özel %80 indirim fırsatı!
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
ham,Eğitim Fakültesi 1/12/2024 tarihli ders programı güncellenmiştir.
ham,Tıp Fakültesi 6/22/2024 tarihli ders programı güncellenmiştir.
ham,"Sayın Sevgili öğrenciler, 12/5/2024 tarihli workshop hakkında bilgilendirme."
ham,Mühendislik bölümü oryantasyon tarihi 12/5/2024 olarak güncellenmiştir.
spam,ACIL! Transkript için son 24 saat!
ham,Mühendislik bölümü teknik gezi tarihi 7/22/2024 olarak güncellenmiştir.
ham,Öğrenci kulübü mezuniyet töreni etkinliği 08/08/2024 tarihinde C Blok gerçekleşecektir.
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
ham,2/12/2024 tarihli Fakülte Kurulu toplantısı C Blok yapılacaktır.
ham,"Değerli öğrencilerimiz, A Blok mezuniyet töreni ertelenmiştir."
ham,Mimarlık bölümü oryantasyon tarihi 3/24/2024 olarak güncellenmiştir.
spam,ACIL! Öğrenci Belgesi için son 24 saat!
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
ham,11/21/2024 tarihli Bütünleme sınavı A Blok yapılacaktır.
spam,ACIL! Burs Belgesi için son 48 saat!
spam,Kırtasiye hizmetinde büyük indirim! Kaçırmayın!
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
spam,ÖNEMLİ: Kütüphane hesabınız doğrulama gerekiyor!
spam,ÖNEMLİ: OBS hesabınız doğrulama gerekiyor!
ham,Başarı Bursu bursu başvuruları 12/20/2024 tarihinde başlayacaktır.
spam,DİKKAT! 8000 TL ödülünüzü almak için tıklayın!
ham,"Değerli öğrencilerimiz, Çağış Kampüsü teknik gezi ertelenmiştir."
ham,9/28/2024 tarihli Bölüm Kurulu toplantısı Merkez Kampüs yapılacaktır.
spam,BAUN öğrencilerine özel %50 indirim fırsatı!
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
ham,08/09/2024 tarihli Vize sınavı Kongre Merkezi yapılacaktır.
ham,Fen-Edebiyat bölümü oryantasyon tarihi 06/02/2024 olarak güncellenmiştir.
spam,ÖNEMLİ: OBS hesabınız yenileme gerekiyor!
ham,BAUN Bilgisayar Mühendisliği semineri 5/13/2024 tarihinde C Blok gerçekleşecektir.
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
spam,BAUN öğrencilerine özel Telefon kampanyası! %70 indirim!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,ACIL! Öğrenci Belgesi için son 48 saat!
spam,"Tebrikler! Burs kazandınız, hemen tıklayın!"
spam,BAUN öğrencilerine özel %70 indirim fırsatı!
spam,Günde 1000 TL kazanç! Öğrenciler için part-time iş!
spam,DİKKAT! 1000 TL ödülünüzü almak için tıklayın!
ham,BAUN İşletme semineri 3/21/2024 tarihinde A Blok gerçekleşecektir.
ham,Tıp bölümü workshop tarihi 8/14/2024 olarak güncellenmiştir.
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
ham,"Sayın Sayın öğrencilerimiz, 4/15/2024 tarihli oryantasyon hakkında bilgilendirme."
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,"Değerli öğrencilerimiz, Merkez Kampüs mezuniyet töreni ertelenmiştir."
ham,Fen-Edebiyat Fakültesi 8/28/2024 tarihli ders programı güncellenmiştir.
ham,İhtiyaç Bursu bursu başvuruları 01/03/2024 tarihinde başlayacaktır.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,Mimarlık Fakültesi 3/14/2024 tarihli ders programı güncellenmiştir.
ham,Mühendislik bölümü mezuniyet töreni tarihi 10/10/2024 olarak güncellenmiştir.
spam,ACIL! Kimlik için son 24 saat!
ham,BAUN Elektrik-Elektronik semineri 11/14/2024 tarihinde Merkez Kampüs gerçekleşecektir.
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
spam,ACIL! Öğrenci Belgesi için son 72 saat!
ham,Eğitim Fakültesi 01/03/2024 tarihli ders programı güncellenmiştir.
spam,ACIL! Öğrenci Belgesi için son 24 saat!
spam,Günde 8000 TL kazanç! Öğrenciler için part-time iş!
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
ham,5/26/2024 tarihli Fakülte Kurulu toplantısı Kongre Merkezi yapılacaktır.
ham,İİBF bölümü mezuniyet töreni tarihi 11/17/2024 olarak güncellenmiştir.
ham,"Sayın Değerli öğrenciler, 10/8/2024 tarihli teknik gezi hakkında bilgilendirme."
ham,"Sayın Değerli öğrenciler, 5/24/2024 tarihli workshop hakkında bilgilendirme."
ham,12/10/2024 tarihli Vize sınavı A Blok yapılacaktır.
ham,BAUN İşletme semineri 12/20/2024 tarihinde A Blok gerçekleşecektir.
spam,DİKKAT! 7000 TL ödülünüzü almak için tıklayın!
spam,BAUN öğrencilerine özel Tablet kampanyası! %60 indirim!
ham,"Değerli öğrenciler, Algoritma dersi ödevini teslim aldım, teşekkürler."
spam,Günde 1000 TL kazanç! Öğrenciler için part-time iş!
spam,ÖNEMLİ: OBS hesabınız aktivasyon gerekiyor!
ham,"Değerli öğrenciler, Veri Yapıları dersi ödevini teslim aldım, teşekkürler."
ham,Öğrenci kulübü teknik gezi etkinliği 06/01/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %20 indirim!
spam,Günde 8000 TL kazanç! Öğrenciler için part-time iş!
ham,Öğrenci kulübü seminer etkinliği 02/02/2024 tarihinde C Blok gerçekleşecektir.
ham,Başarı Bursu bursu başvuruları 3/12/2024 tarihinde başlayacaktır.
spam,ÖNEMLİ: Öğrenci hesabınız aktivasyon gerekiyor!
spam,ACIL! Transkript için son 48 saat!
ham,BAUN Bilgisayar Mühendisliği semineri 05/09/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
ham,Tıp bölümü teknik gezi tarihi 05/07/2024 olarak güncellenmiştir.
spam,Günde 9000 TL kazanç! Öğrenciler için part-time iş!
spam,BAUN öğrencilerine özel %90 indirim fırsatı!
spam,BAUN öğrencilerine özel %90 indirim fırsatı!
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
ham,"Değerli öğrencilerimiz, Merkez Kampüs teknik gezi ertelenmiştir."
spam,ÖNEMLİ: E-posta hesabınız yenileme gerekiyor!
spam,DİKKAT! 9000 TL ödülünüzü almak için tıklayın!
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
spam,"Tebrikler! Burs kazandınız, hemen tıklayın!"
spam,"Tebrikler! Laptop kazandınız, hemen tıklayın!"
spam,"Tebrikler! Hediye Çeki kazandınız, hemen tıklayın!"
ham,"Sayın Sayın öğrencilerimiz, 11/28/2024 tarihli oryantasyon hakkında bilgilendirme."
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
ham,İhtiyaç Bursu bursu başvuruları 07/07/2024 tarihinde başlayacaktır.
ham,"Sayın Değerli öğrenciler, 6/10/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
ham,"Öğrencilerimiz, Veri Yapıları dersi ödevini teslim aldım, teşekkürler."
ham,7/15/2024 tarihli Vize sınavı Merkez Kampüs yapılacaktır.
spam,DİKKAT! 7000 TL ödülünüzü almak için tıklayın!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %40 indirim!
spam,DİKKAT! 1000 TL ödülünüzü almak için tıklayın!
spam,ACIL! Transkript için son 72 saat!
spam,Günde 1000 TL kazanç! Öğrenciler için part-time iş!
ham,Eğitim Fakültesi 8/13/2024 tarihli ders programı güncellenmiştir.
ham,Başarı Bursu bursu başvuruları 02/08/2024 tarihinde başlayacaktır.
spam,"Tebrikler! Laptop kazandınız, hemen tıklayın!"
ham,2/28/2024 tarihli Yönetim Kurulu toplantısı A Blok yapılacaktır.
spam,"Tebrikler! Burs kazandınız, hemen tıklayın!"
ham,Eğitim bölümü seminer tarihi 10/22/2024 olarak güncellenmiştir.
spam,BAUN öğrencilerine özel Telefon kampanyası! %20 indirim!
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
spam,Günde 1000 TL kazanç! Öğrenciler için part-time iş!
ham,BAUN Bilgisayar Mühendisliği semineri 02/04/2024 tarihinde Kongre Merkezi gerçekleşecektir.
ham,11/9/2024 tarihli Vize sınavı B Blok yapılacaktır.
spam,Günde 3000 TL kazanç! Öğrenciler için part-time iş!
spam,DİKKAT! 8000 TL ödülünüzü almak için tıklayın!
spam,"Tebrikler! Laptop kazandınız, hemen tıklayın!"
spam,BAUN öğrencilerine özel %90 indirim fırsatı!
spam,ACIL! Transkript için son 72 saat!
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
spam,ÖNEMLİ: OBS hesabınız doğrulama gerekiyor!
spam,DİKKAT! 6000 TL ödülünüzü almak için tıklayın!
ham,Öğrenci kulübü teknik gezi etkinliği 12/16/2024 tarihinde C Blok gerçekleşecektir.
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %50 indirim!
ham,BAUN Bilgisayar Mühendisliği semineri 12/20/2024 tarihinde A Blok gerçekleşecektir.
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
spam,ÖNEMLİ: Öğrenci hesabınız doğrulama gerekiyor!
spam,ACIL! Öğrenci Belgesi için son 72 saat!
ham,Mühendislik Fakültesi 3/20/2024 tarihli ders programı güncellenmiştir.
ham,Fen-Edebiyat Fakültesi 10/7/2024 tarihli ders programı güncellenmiştir.
spam,DİKKAT! 1000 TL ödülünüzü almak için tıklayın!
spam,"Tebrikler! Laptop kazandınız, hemen tıklayın!"
ham,BAUN Bilgisayar Mühendisliği semineri 12/11/2024 tarihinde Kongre Merkezi gerçekleşecektir.
ham,"Sayın öğrencilerimiz, Fizik dersi ödevini teslim aldım, teşekkürler."
ham,Fen-Edebiyat bölümü konferans tarihi 11/10/2024 olarak güncellenmiştir.
spam,ÖNEMLİ: Kütüphane hesabınız doğrulama gerekiyor!
ham,"Değerli öğrencilerimiz, Merkez Kampüs oryantasyon ertelenmiştir."
ham,"Sayın Sevgili öğrenciler, 06/03/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
ham,4/25/2024 tarihli Öğrenci Temsilciliği toplantısı A Blok yapılacaktır.
ham,Öğrenci kulübü teknik gezi etkinliği 4/26/2024 tarihinde Kongre Merkezi gerçekleşecektir.
ham,İİBF Fakültesi 6/25/2024 tarihli ders programı güncellenmiştir.
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
spam,ACIL! Kimlik için son 72 saat!
ham,6/16/2024 tarihli Bütünleme sınavı C Blok yapılacaktır.
ham,Mühendislik Fakültesi 1/13/2024 tarihli ders programı güncellenmiştir.
ham,Mimarlık bölümü oryantasyon tarihi 5/24/2024 olarak güncellenmiştir.
ham,Öğrenci kulübü konferans etkinliği 4/13/2024 tarihinde C Blok gerçekleşecektir.
spam,DİKKAT! 6000 TL ödülünüzü almak için tıklayın!
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %50 indirim!
ham,"Sayın Öğrencilerimiz, 07/02/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
ham,Öğrenci kulübü konferans etkinliği 8/23/2024 tarihinde Merkez Kampüs gerçekleşecektir.
ham,İhtiyaç Bursu bursu başvuruları 7/23/2024 tarihinde başlayacaktır.
spam,ACIL! Diploma için son 24 saat!
ham,Mimarlık bölümü workshop tarihi 11/11/2024 olarak güncellenmiştir.
spam,DİKKAT! 5000 TL ödülünüzü almak için tıklayın!
ham,Öğrenci kulübü seminer etkinliği 1/11/2024 tarihinde Kongre Merkezi gerçekleşecektir.
ham,"Sevgili öğrenciler, Kimya dersi ödevini teslim aldım, teşekkürler."
ham,TÜBİTAK Bursu bursu başvuruları 11/27/2024 tarihinde başlayacaktır.
ham,Sanat Bursu bursu başvuruları 11/9/2024 tarihinde başlayacaktır.
spam,"Tebrikler! Laptop kazandınız, hemen tıklayın!"
spam,ACIL! Burs Belgesi için son 48 saat!
ham,Öğrenci kulübü workshop etkinliği 01/03/2024 tarihinde Merkez Kampüs gerçekleşecektir.
spam,BAUN öğrencilerine özel %10 indirim fırsatı!
ham,TÜBİTAK Bursu bursu başvuruları 09/09/2024 tarihinde başlayacaktır.
ham,08/04/2024 tarihli Vize sınavı A Blok yapılacaktır.
ham,BAUN Elektrik-Elektronik semineri 03/04/2024 tarihinde Merkez Kampüs gerçekleşecektir.
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
ham,"Değerli öğrencilerimiz, Kongre Merkezi workshop ertelenmiştir."
ham,10/7/2024 tarihli Vize sınavı C Blok yapılacaktır.
ham,Sanat Bursu bursu başvuruları 07/07/2024 tarihinde başlayacaktır.
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %80 indirim!
ham,Tıp Fakültesi 7/15/2024 tarihli ders programı güncellenmiştir.
spam,ACIL! Transkript için son 72 saat!
spam,BAUN öğrencilerine özel %40 indirim fırsatı!
ham,2/20/2024 tarihli Ödev Sunumu sınavı Kongre Merkezi yapılacaktır.
spam,ACIL! Öğrenci Belgesi için son 72 saat!
spam,Günde 6000 TL kazanç! Öğrenciler için part-time iş!
ham,Öğrenci kulübü oryantasyon etkinliği 03/03/2024 tarihinde Kongre Merkezi gerçekleşecektir.
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
spam,ACIL! Transkript için son 24 saat!
ham,Başarı Bursu bursu başvuruları 12/17/2024 tarihinde başlayacaktır.
ham,"Sayın Değerli öğrenciler, 02/06/2024 tarihli seminer hakkında bilgilendirme."
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
ham,4/11/2024 tarihli Ödev Sunumu sınavı Çağış Kampüsü yapılacaktır.
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
spam,ACIL! Transkript için son 72 saat!
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %80 indirim!
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
ham,06/01/2024 tarihli Ödev Sunumu sınavı B Blok yapılacaktır.
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %50 indirim!
ham,6/19/2024 tarihli Senato toplantısı B Blok yapılacaktır.
ham,3/26/2024 tarihli Yönetim Kurulu toplantısı A Blok yapılacaktır.
ham,"Sayın Sevgili öğrenciler, 6/13/2024 tarihli seminer hakkında bilgilendirme."
ham,BAUN İşletme semineri 02/09/2024 tarihinde C Blok gerçekleşecektir.
spam,DİKKAT! 6000 TL ödülünüzü almak için tıklayın!
ham,02/05/2024 tarihli Ödev Sunumu sınavı B Blok yapılacaktır.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,Eğitim bölümü oryantasyon tarihi 04/03/2024 olarak güncellenmiştir.
ham,"Değerli öğrenciler, Fizik dersi ödevini teslim aldım, teşekkürler."
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
spam,BAUN öğrencilerine özel %20 indirim fırsatı!
spam,ÖNEMLİ: E-posta hesabınız yenileme gerekiyor!
ham,8/10/2024 tarihli Öğrenci Temsilciliği toplantısı Merkez Kampüs yapılacaktır.
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
spam,ACIL! Transkript için son 24 saat!
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,"Değerli öğrencilerimiz, A Blok konferans ertelenmiştir."
ham,Mimarlık Fakültesi 06/06/2024 tarihli ders programı güncellenmiştir.
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %50 indirim!
spam,ACIL! Burs Belgesi için son 24 saat!
ham,Başarı Bursu bursu başvuruları 10/20/2024 tarihinde başlayacaktır.
spam,BAUN öğrencilerine özel %40 indirim fırsatı!
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
ham,"Sayın Sevgili öğrenciler, 7/28/2024 tarihli teknik gezi hakkında bilgilendirme."
ham,Spor Bursu bursu başvuruları 5/25/2024 tarihinde başlayacaktır.
ham,9/11/2024 tarihli Fakülte Kurulu toplantısı B Blok yapılacaktır.
ham,"Sayın Sevgili öğrenciler, 07/03/2024 tarihli teknik gezi hakkında bilgilendirme."
spam,Günde 3000 TL kazanç! Öğrenciler için part-time iş!
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
ham,04/03/2024 tarihli Yönetim Kurulu toplantısı B Blok yapılacaktır.
spam,ACIL! Diploma için son 48 saat!
ham,7/12/2024 tarihli Final sınavı B Blok yapılacaktır.
ham,Başarı Bursu bursu başvuruları 10/21/2024 tarihinde başlayacaktır.
ham,"Sayın Öğrencilerimiz, 10/8/2024 tarihli seminer hakkında bilgilendirme."
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
ham,"Değerli öğrencilerimiz, Çağış Kampüsü teknik gezi ertelenmiştir."
ham,"Sayın Sevgili öğrenciler, 10/21/2024 tarihli seminer hakkında bilgilendirme."
ham,7/22/2024 tarihli Bölüm Kurulu toplantısı B Blok yapılacaktır.
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
